user_id,recs
294487899,310418206
294487899,126066681
294487899,345474400
294487899,557141434
294487899,558516169
294487899,172853777
294487899,50830949
294487899,428821109
294487899,415594918
294487899,553753307
6417345,211615207
6417345,442671626
6417345,13829072
6417345,373480453
6417345,241555950
6417345,538283860
6417345,405250711
6417345,322672544
6417345,412901278
6417345,441157292
478162301,495628807
478162301,370163186
478162301,497592087
478162301,383102533
478162301,521832337
478162301,379835739
478162301,185074856
478162301,264714671
478162301,193741366
478162301,544766093
373258157,133857224
373258157,247753295
373258157,189776570
373258157,463887883
373258157,174809217
373258157,241696962
373258157,367782428
373258157,560048204
373258157,543255980
373258157,82619450
66306158,45011104
66306158,270710725
66306158,176360013
66306158,40541358
66306158,62704020
66306158,279924439
66306158,83641419
66306158,97327144
66306158,561823971
66306158,221379209
369111038,334382081
369111038,423704047
369111038,343818832
369111038,560108694
369111038,328474901
369111038,222575241
369111038,601461740
369111038,142094762
369111038,412901278
369111038,570731678
356379154,141256119
356379154,542304274
356379154,203723433
356379154,330237799
356379154,494701794
356379154,352617601
356379154,562724677
356379154,223201022
356379154,240634604
356379154,373475696
85266772,503835278
85266772,244409707
85266772,539901338
85266772,461892500
85266772,328474901
85266772,158380789
85266772,50323725
85266772,445852667
85266772,549531308
85266772,573872271
463266960,442627963
463266960,217721901
463266960,304552139
463266960,389447462
463266960,265411611
463266960,199030149
463266960,236908593
463266960,582728413
463266960,253894641
463266960,472541821
124508484,76978620
124508484,380451410
124508484,44651915
124508484,261144679
124508484,290030324
124508484,441157292
124508484,606077958
124508484,342937491
124508484,146741265
124508484,519768936
202161065,234310722
202161065,341503042
202161065,118921601
202161065,468947588
202161065,553369202
202161065,509488367
202161065,342937491
202161065,168044838
202161065,418411786
202161065,426594265
208691005,475463813
208691005,457672457
208691005,423025657
208691005,374933715
208691005,48446232
208691005,76978620
208691005,275554151
208691005,295789635
208691005,264688595
208691005,53244726
159342906,176993066
159342906,116368062
159342906,334382081
159342906,28522462
159342906,602316015
159342906,479530361
159342906,84487256
159342906,320938089
159342906,454636966
159342906,387744308
93764241,377851310
93764241,582647995
93764241,168860733
93764241,539901338
93764241,9225294
93764241,492203040
93764241,566049057
93764241,571599289
93764241,271751163
93764241,521832337
185674961,18684297
185674961,514997241
185674961,343250183
185674961,584521815
185674961,223903140
185674961,464365848
185674961,555626814
185674961,118803580
185674961,92569082
185674961,538283860
157906906,133395934
157906906,196958753
157906906,331602321
157906906,356824864
157906906,291557066
157906906,314100058
157906906,170224098
157906906,388193100
157906906,294984635
157906906,519753004
120536586,592779559
120536586,356679574
120536586,559014223
120536586,126066681
120536586,490304332
120536586,241988776
120536586,549773014
120536586,349991605
120536586,428769984
120536586,519277057
505494602,130690828
505494602,278135156
505494602,571599289
505494602,315874032
505494602,412044180
505494602,468787027
505494602,416822966
505494602,236056449
505494602,439160154
505494602,322886290
56400337,469769530
56400337,485878268
56400337,84442391
56400337,513208552
56400337,352583657
56400337,44651915
56400337,525460832
56400337,356679574
56400337,212682295
56400337,83049254
24755027,306926067
24755027,580757772
24755027,351643887
24755027,424132830
24755027,346297970
24755027,235435635
24755027,360121810
24755027,452719293
24755027,173868696
24755027,385301355
344970625,11637895
344970625,75160333
344970625,271211478
344970625,414919187
344970625,317488670
344970625,544805749
344970625,444312157
344970625,1474043
344970625,489956638
344970625,445852667
339890350,141127965
339890350,150179281
339890350,188993616
339890350,575562168
339890350,164145461
339890350,127501301
339890350,578749489
339890350,108618759
339890350,401064328
339890350,442473054
338969055,270710725
338969055,172853777
338969055,469058068
338969055,578259279
338969055,246683174
338969055,345474400
338969055,78771103
338969055,116102181
338969055,460307912
338969055,329362081
278156840,141127965
278156840,503461738
278156840,228144550
278156840,40790315
278156840,3435948
278156840,496441044
278156840,78023880
278156840,40037562
278156840,16511690
278156840,539104990
80951687,217721901
80951687,153448247
80951687,228588385
80951687,114707982
80951687,93894272
80951687,559014223
80951687,102274814
80951687,373475696
80951687,200684799
80951687,100716940
252062196,423025657
252062196,237704176
252062196,240634604
252062196,49682960
252062196,533393374
252062196,483403128
252062196,556191379
252062196,295982445
252062196,263109416
252062196,524039796
308642119,38013474
308642119,380451410
308642119,580757772
308642119,195760644
308642119,449861266
308642119,357773283
308642119,415063507
308642119,356679574
308642119,1474043
308642119,517623261
343806753,248002507
343806753,187868750
343806753,245037377
343806753,253945580
343806753,423025657
343806753,317749522
343806753,521832337
343806753,326096938
343806753,351361702
343806753,407807247
318165870,490515077
318165870,599656804
318165870,19373253
318165870,575418131
318165870,32792617
318165870,366202938
318165870,321317028
318165870,6721423
318165870,374349431
318165870,216380230
333605859,210535269
333605859,140491904
333605859,332947099
333605859,187690
333605859,79030038
333605859,560488641
333605859,303651369
333605859,195834605
333605859,112750965
333605859,194621430
357855035,574182155
357855035,401707251
357855035,322886290
357855035,112538877
357855035,1474043
357855035,92569082
357855035,174464327
357855035,601925093
357855035,172777680
357855035,206104240
316865997,199253393
316865997,278975333
316865997,33970173
316865997,551781412
316865997,237596982
316865997,187201752
316865997,441157292
316865997,560488641
316865997,536401261
316865997,443442948
209132888,564834393
209132888,300769373
209132888,5978183
209132888,575418131
209132888,19205841
209132888,321192199
209132888,389447462
209132888,606077958
209132888,213595259
209132888,286498974
237907780,194478000
237907780,49682960
237907780,536607535
237907780,561467544
237907780,518189367
237907780,443903838
237907780,199253393
237907780,377115320
237907780,536425962
237907780,116127549
29784046,587434262
29784046,160521810
29784046,108618759
29784046,389447462
29784046,595067695
29784046,578259279
29784046,270788637
29784046,227529756
29784046,559362197
29784046,468787027
14282594,96204519
14282594,92569082
14282594,512994919
14282594,424132830
14282594,317749522
14282594,232460750
14282594,327488331
14282594,487012071
14282594,392352609
14282594,158651826
83891167,487012071
83891167,11637895
83891167,560488641
83891167,294984635
83891167,327488331
83891167,352617601
83891167,461345390
83891167,241555950
83891167,606077958
83891167,170224098
335188405,138693256
335188405,211270966
335188405,6721423
335188405,191602344
335188405,118161479
335188405,438331512
335188405,215374208
335188405,171489127
335188405,214367564
335188405,421090527
242162813,332642432
242162813,551027673
242162813,544086980
242162813,340321581
242162813,591239743
242162813,606997218
242162813,487305574
242162813,513208552
242162813,341503042
242162813,168044838
438980295,161030345
438980295,128385154
438980295,470249300
438980295,84611738
438980295,241683931
438980295,221719867
438980295,441978504
438980295,230658612
438980295,26828817
438980295,270710725
46490573,599073144
46490573,570640674
46490573,439160154
46490573,426196229
46490573,115277783
46490573,540984087
46490573,250713001
46490573,113983719
46490573,269689628
46490573,442724847
292762398,101862511
292762398,108492953
292762398,187868750
292762398,264701554
292762398,291557066
292762398,421859592
292762398,264480294
292762398,425912310
292762398,259464455
292762398,319141473
372630096,545325922
372630096,137945536
372630096,190229231
372630096,32980442
372630096,102105754
372630096,564945583
372630096,422955929
372630096,88836520
372630096,32245677
372630096,525580186
35779810,379262160
35779810,550008361
35779810,86400545
35779810,158651826
35779810,41288372
35779810,241583100
35779810,189454145
35779810,530524446
35779810,161030345
35779810,477095517
339008376,13222064
339008376,108276881
339008376,557396115
339008376,216541179
339008376,409869861
339008376,483311159
339008376,118921601
339008376,162519273
339008376,97464169
339008376,192858111
226270647,485367607
226270647,176993066
226270647,211270966
226270647,263806415
226270647,250508732
226270647,185043220
226270647,290561762
226270647,465288253
226270647,476662799
226270647,560048204
388401413,589100223
388401413,243252722
388401413,89382501
388401413,379796282
388401413,36443486
388401413,370163186
388401413,108276881
388401413,565592833
388401413,50830949
388401413,446991761
223416954,117400891
223416954,203941695
223416954,377729550
223416954,112538877
223416954,533393374
223416954,335322779
223416954,117541341
223416954,296352301
223416954,455173371
223416954,274083215
250245013,23138520
250245013,511992329
250245013,605951449
250245013,249352198
250245013,138693256
250245013,595067695
250245013,591044902
250245013,209755177
250245013,578032921
250245013,298968112
479807846,607400737
479807846,527218020
479807846,93766170
479807846,7319207
479807846,73664791
479807846,307375165
479807846,601505218
479807846,384444480
479807846,258546409
479807846,411005760
147452629,503231568
147452629,577953447
147452629,425912310
147452629,433552354
147452629,475463813
147452629,530524446
147452629,394020098
147452629,121344701
147452629,542765570
147452629,367782428
378060423,575418131
378060423,179284306
378060423,334382081
378060423,110903085
378060423,485878268
378060423,458065229
378060423,526501848
378060423,578523885
378060423,107304953
378060423,62730983
420688566,24700385
420688566,66676269
420688566,227529756
420688566,381308971
420688566,423025657
420688566,547388253
420688566,587627758
420688566,493455579
420688566,588997497
420688566,24273915
420779990,278135156
420779990,200684799
420779990,437605009
420779990,328474901
420779990,527218020
420779990,487546840
420779990,221719867
420779990,591469383
420779990,1514636
420779990,487131437
351164293,361594085
351164293,11532616
351164293,334382081
351164293,203941695
351164293,475463813
351164293,93413226
351164293,43909356
351164293,28522462
351164293,295221892
351164293,591469383
508560391,483403128
508560391,223201022
508560391,142094762
508560391,23138520
508560391,473306581
508560391,571599289
508560391,408285968
508560391,3234234
508560391,32792617
508560391,357773283
186513212,552999104
186513212,306262984
186513212,132147583
186513212,462789726
186513212,351875474
186513212,49413784
186513212,199030149
186513212,341842114
186513212,410708412
186513212,274598719
246252869,24276562
246252869,387744308
246252869,565325749
246252869,476662799
246252869,241843866
246252869,52318229
246252869,56904840
246252869,544451123
246252869,62730983
246252869,454636966
501275944,423025657
501275944,142094762
501275944,379835739
501275944,451791417
501275944,245037377
501275944,26433374
501275944,130408908
501275944,116127549
501275944,458547562
501275944,138216929
84834167,469769530
84834167,337132618
84834167,2407076
84834167,519768936
84834167,89459716
84834167,113983719
84834167,147633652
84834167,327484273
84834167,424834082
84834167,498328655
218492145,549531308
218492145,490747482
218492145,239539364
218492145,256060268
218492145,108618759
218492145,341842114
218492145,269689628
218492145,215374208
218492145,561329034
218492145,200684799
80427292,425912310
80427292,147145683
80427292,496979524
80427292,306105193
80427292,41479689
80427292,94297790
80427292,571599289
80427292,261144679
80427292,310260904
80427292,106974622
285333090,339288433
285333090,55581238
285333090,382828148
285333090,284072035
285333090,410771163
285333090,281819823
285333090,319544829
285333090,117541341
285333090,119502609
285333090,118206347
273924825,571284383
273924825,101392241
273924825,278135156
273924825,548684094
273924825,458065229
273924825,518958889
273924825,482143617
273924825,452069424
273924825,526501848
273924825,96138527
410927764,363245200
410927764,16511690
410927764,140160363
410927764,168486344
410927764,373637767
410927764,201625096
410927764,65301604
410927764,274598719
410927764,602371582
410927764,363814688
445727535,278135156
445727535,34267411
445727535,284247697
445727535,231109760
445727535,310418206
445727535,595067695
445727535,345564515
445727535,253894641
445727535,137162941
445727535,459502926
465552079,439160154
465552079,173868696
465552079,385158932
465552079,284345673
465552079,442671626
465552079,204368259
465552079,75259005
465552079,348652331
465552079,601461740
465552079,136184484
41064642,450756036
41064642,306262984
41064642,274598719
41064642,141256119
41064642,498328655
41064642,73664791
41064642,319070045
41064642,334382081
41064642,363239486
41064642,101207757
163110061,367782428
163110061,454234993
163110061,282833439
163110061,473306581
163110061,187690
163110061,135572790
163110061,578259279
163110061,22403595
163110061,518279908
163110061,433552354
307115293,544805749
307115293,241555950
307115293,317917429
307115293,461345390
307115293,223792946
307115293,88054258
307115293,547388253
307115293,460685047
307115293,236402136
307115293,171621066
246565942,236402136
246565942,407882767
246565942,525686975
246565942,256481363
246565942,458547562
246565942,126066681
246565942,283411356
246565942,530524446
246565942,507431785
246565942,396121947
245021504,571599289
245021504,49413784
245021504,129635749
245021504,574283211
245021504,578259279
245021504,168081303
245021504,53872395
245021504,544603443
245021504,413244545
245021504,141651010
177172973,559014223
177172973,236548594
177172973,405270572
177172973,447293529
177172973,575235455
177172973,42178933
177172973,596372926
177172973,443903838
177172973,306821646
177172973,225903878
255175600,595067695
255175600,352583657
255175600,56346777
255175600,112750965
255175600,270710725
255175600,56598543
255175600,184225082
255175600,99013210
255175600,488000350
255175600,227456881
94859348,424493738
94859348,150465946
94859348,63531599
94859348,437605009
94859348,568583111
94859348,440678291
94859348,202687282
94859348,115841676
94859348,494178606
94859348,294984635
390200145,433184043
390200145,33970173
390200145,510283526
390200145,472541821
390200145,518310874
390200145,559014223
390200145,583174298
390200145,552999104
390200145,79659398
390200145,454234993
131718643,454234993
131718643,107304953
131718643,471357365
131718643,145232620
131718643,348505722
131718643,478850705
131718643,180636794
131718643,439160154
131718643,218166465
131718643,175004156
140231790,80375934
140231790,48174091
140231790,537478812
140231790,144184265
140231790,223792946
140231790,356865122
140231790,494145887
140231790,270710725
140231790,328474901
140231790,348652331
455714291,184249294
455714291,42178933
455714291,21693568
455714291,451299796
455714291,442473054
455714291,367058312
455714291,40037562
455714291,96465011
455714291,223588198
455714291,223792946
36148174,580757772
36148174,160593626
36148174,379835739
36148174,362142028
36148174,42664897
36148174,424132830
36148174,319229751
36148174,318241552
36148174,519069271
36148174,69541497
423517898,352583657
423517898,111773674
423517898,602063620
423517898,327708488
423517898,133733288
423517898,571599289
423517898,252018576
423517898,51382915
423517898,588664675
423517898,40790315
161368587,40037562
161368587,34530718
161368587,469769530
161368587,53893906
161368587,134162399
161368587,382070452
161368587,478850705
161368587,128195837
161368587,341497503
161368587,459502926
334163909,315874032
334163909,241988776
334163909,23138520
334163909,278200348
334163909,45011104
334163909,293444450
334163909,557141434
334163909,325726527
334163909,306262984
334163909,411804753
250141553,371209110
250141553,270010288
250141553,53244726
250141553,159548586
250141553,599656804
250141553,24276562
250141553,502770864
250141553,40790315
250141553,208056704
250141553,264701554
241928594,347891187
241928594,117836785
241928594,520959213
241928594,147417673
241928594,137258768
241928594,538430248
241928594,138693256
241928594,193284464
241928594,34267411
241928594,449722005
482222865,158899710
482222865,560870444
482222865,184007067
482222865,580239130
482222865,133578501
482222865,468070856
482222865,168532677
482222865,270010288
482222865,228588385
482222865,150465946
485118805,191602344
485118805,237704176
485118805,586449195
485118805,403675528
485118805,69541497
485118805,174443156
485118805,574786450
485118805,78771103
485118805,321034614
485118805,342937491
364828289,476631301
364828289,253894641
364828289,92628371
364828289,14514670
364828289,466519326
364828289,240634604
364828289,425836489
364828289,452533977
364828289,73664791
364828289,375976514
231167878,108618759
231167878,545984112
231167878,249651919
231167878,260068835
231167878,566300084
231167878,236790637
231167878,443559233
231167878,175970818
231167878,296739061
231167878,45011104
399767555,208056704
399767555,272041153
399767555,69541497
399767555,67868430
399767555,454234993
399767555,542386845
399767555,94420651
399767555,294984635
399767555,554992701
399767555,322819965
332912714,436332436
332912714,170224098
332912714,271776020
332912714,161030345
332912714,148996778
332912714,263109416
332912714,272041153
332912714,396121947
332912714,55130503
332912714,115386740
326059824,571599289
326059824,314100058
326059824,512994919
326059824,536401261
326059824,371026581
326059824,469058068
326059824,420903135
326059824,18787347
326059824,163621340
326059824,478508768
55496681,135145269
55496681,457672457
55496681,432269329
55496681,39776373
55496681,305465708
55496681,304024176
55496681,250026929
55496681,557141434
55496681,449861266
55496681,397579807
296915259,34892495
296915259,253047579
296915259,141127965
296915259,363400329
296915259,518115437
296915259,344943099
296915259,400553848
296915259,118921601
296915259,169077175
296915259,235435635
29068740,206104240
29068740,300769373
29068740,80375934
29068740,343250183
29068740,403675528
29068740,363239486
29068740,165276803
29068740,236620372
29068740,522106178
29068740,235435635
267915225,503461738
267915225,579126608
267915225,184007067
267915225,161030345
267915225,289438480
267915225,326096938
267915225,218166465
267915225,469769530
267915225,373637767
267915225,317917429
126430073,452689605
126430073,454636966
126430073,569023188
126430073,566049057
126430073,283411356
126430073,263869106
126430073,577953447
126430073,225223937
126430073,98198684
126430073,138216929
468738244,595067695
468738244,588664675
468738244,574786450
468738244,540799590
468738244,170602954
468738244,322819965
468738244,294612567
468738244,441063908
468738244,363139816
468738244,257977551
254772479,105764017
254772479,311449169
254772479,263109416
254772479,1474043
254772479,493863699
254772479,26828817
254772479,551569531
254772479,284200990
254772479,588997497
254772479,441978504
194127008,348652331
194127008,494701794
194127008,482762246
194127008,583174298
194127008,75160333
194127008,25948348
194127008,76978620
194127008,494178606
194127008,63531599
194127008,584688084
296370263,446640096
296370263,88833306
296370263,55130503
296370263,340981856
296370263,373637767
296370263,96465011
296370263,112911646
296370263,118206347
296370263,97327144
296370263,544805749
239939698,345564515
239939698,527218020
239939698,454234993
239939698,40541358
239939698,322886290
239939698,263111397
239939698,140160363
239939698,348505722
239939698,315473922
239939698,435881951
180986118,476318699
180986118,380451410
180986118,594209976
180986118,103348893
180986118,411804753
180986118,502799579
180986118,471262466
180986118,345564515
180986118,244409707
180986118,512646060
493979425,174443156
493979425,560108694
493979425,552999104
493979425,567838950
493979425,379835739
493979425,276536356
493979425,44651915
493979425,21404171
493979425,480947473
493979425,59125504
425902516,76982128
425902516,328474901
425902516,21693568
425902516,13955866
425902516,80045447
425902516,335322779
425902516,52238567
425902516,265411611
425902516,512994919
425902516,39180312
20318349,120301180
20318349,184653308
20318349,228144550
20318349,439160154
20318349,44515261
20318349,373637767
20318349,155505202
20318349,40790315
20318349,45819730
20318349,62704020
191767848,142094762
191767848,136401110
191767848,504279671
191767848,529857072
191767848,4144577
191767848,255199415
191767848,294984635
191767848,149623349
191767848,36456358
191767848,135104911
340518162,97327144
340518162,436332436
340518162,249352198
340518162,85394597
340518162,566049057
340518162,128195837
340518162,204517359
340518162,463217031
340518162,32792617
340518162,363139816
119214946,116368062
119214946,269689628
119214946,244409707
119214946,320162950
119214946,415589914
119214946,303763723
119214946,381108165
119214946,10731992
119214946,49682960
119214946,253099749
431343997,320738355
431343997,599275491
431343997,81183438
431343997,199027602
431343997,559014223
431343997,45993499
431343997,481884610
431343997,67674551
431343997,591646208
431343997,19204693
166603277,438311223
166603277,236790637
166603277,232612345
166603277,478850705
166603277,194756049
166603277,592077813
166603277,470851530
166603277,294612567
166603277,586164105
166603277,341503042
40906745,386964685
40906745,356865122
40906745,63531599
40906745,538086266
40906745,526501848
40906745,468382152
40906745,11926208
40906745,9966439
40906745,493299692
40906745,600412448
